,pixelPlant,pixelPole,pixelLake,pixelRoad,pixelGrass,pixelWall,pixelCar,propertiesAsses,pixelSea,numCraigslistHouse,pixelRiver,pixelBus,pixelCeiling,pixelPath,pixelBuilding,crime,walkSchool,walkMbta,energySiteEUI,pixelPerson,pixelTree,pixelVan,walkPark,walkUniversity,pixelSidewalk,pixelGround,pixelMountain,pixelPalmTree,pixelHouse,pixelBridge,pixelSign,pixelRailing,pixelField,pixelWindow,pixelGrandstand,numCraigslistRoom,pixelSky,Latitude,Longitude,Address,Zip,RoomType,Bathrooms,SQM,PricePerSQM
932,0.0,0.0,0.396,0.418,0.0,0.159,0.573,4517718.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,1.0,94.3,0.573,2.108,0.0,13.0,0.0,1.45,0.0,0.0,0.0,0.0,0.0,0.165,0.0,0.0,0.0,0.0,0.0,11.04,42.312366,-71.09715,2802,2119.0,4.0,1.0,120.7739,19.4578464387
933,0.0,0.057,47.26,2.5580000000000003,0.0,0.353,2.174,13770480.0,0.0,0.0,0.8170000000000001,0.0,0.0,0.0,0.467,5.0,12.0,0.0,0.0,2.174,1.819,0.03,9.0,12.0,3.665,0.0,0.0,0.064,1.177,0.0,0.9790000000000001,0.0,0.0,0.0,0.0,0.0,6.4510000000000005,42.325523,-71.07547,2802,2119.0,3.0,2.0,122.446154,22.0505088302
934,0.0,0.057,47.26,2.5580000000000003,0.0,0.353,2.174,13770480.0,0.0,0.0,0.8170000000000001,0.0,0.0,0.0,0.467,5.0,12.0,0.0,0.0,2.174,1.819,0.03,9.0,12.0,3.665,0.0,0.0,0.064,1.177,0.0,0.9790000000000001,0.0,0.0,0.0,0.0,0.0,6.4510000000000005,42.325523,-71.07547,2802,2119.0,4.0,3.0,155.055107,14.8334359603
935,0.0,0.355,32.27,5.7589999999999995,0.0,0.337,6.9239999999999995,18598684.0,0.0,1.0,0.0,0.0,0.0,0.0,0.789,14.0,11.0,3.0,39.3,6.9239999999999995,0.764,0.0,11.0,0.0,1.2109999999999999,0.0,0.0,0.086,2.1069999999999998,0.0,0.263,0.0,0.0,0.0,0.0,0.0,38.83,42.313873,-71.09872,2330,2119.0,1.0,1.0,125.41905,7.574606887869999
936,0.0,0.083,40.17,2.34,0.0,1.119,1.886,19145821.0,0.0,0.0,0.0,2.186,0.0,0.0,0.0,2.0,13.0,2.0,0.0,1.886,1.206,1.764,13.0,0.0,2.4419999999999997,0.0,0.0,1.5630000000000002,0.8290000000000001,0.0,1.361,0.28600000000000003,0.0,0.0,0.0,0.0,31.22,42.31769,-71.0968,1328,2119.0,2.0,1.5,109.62553999999999,16.419531434
937,0.0,0.355,32.27,5.7589999999999995,0.0,0.337,6.9239999999999995,18598684.0,0.0,1.0,0.0,0.0,0.0,0.0,0.789,14.0,11.0,3.0,39.3,6.9239999999999995,0.764,0.0,11.0,0.0,1.2109999999999999,0.0,0.0,0.086,2.1069999999999998,0.0,0.263,0.0,0.0,0.0,0.0,0.0,38.83,42.313885,-71.098854,2329,2119.0,3.0,1.0,125.41905,19.1358489799
938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15806045.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,18.0,3.0,80.4,0.0,0.0,0.0,17.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,42.32775,-71.09298000000001,136,2119.0,2.0,1.0,85.935275,30.2553287925
939,0.0,0.057,47.26,2.5580000000000003,0.0,0.353,2.174,13770480.0,0.0,0.0,0.8170000000000001,0.0,0.0,0.0,0.467,5.0,12.0,0.0,0.0,2.174,1.819,0.03,9.0,12.0,3.665,0.0,0.0,0.064,1.177,0.0,0.9790000000000001,0.0,0.0,0.0,0.0,0.0,6.4510000000000005,42.325523,-71.07547,1747,2119.0,4.0,1.0,114.17778700000001,26.274812980900002
940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10264825.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,21.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.32387,-71.08242,961,2119.0,1.0,1.0,131.457745,19.7782184686
941,0.0,0.0,0.396,0.418,0.0,0.159,0.573,4517718.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,1.0,94.3,0.573,2.108,0.0,13.0,0.0,1.45,0.0,0.0,0.0,0.0,0.0,0.165,0.0,0.0,0.0,0.0,0.0,11.04,42.312366,-71.09715,1817,2119.0,3.0,1.0,120.7739,19.4578464387
942,0.0,0.057,47.26,2.5580000000000003,0.0,0.353,2.174,13770480.0,0.0,0.0,0.8170000000000001,0.0,0.0,0.0,0.467,5.0,12.0,0.0,0.0,2.174,1.819,0.03,9.0,12.0,3.665,0.0,0.0,0.064,1.177,0.0,0.9790000000000001,0.0,0.0,0.0,0.0,0.0,6.4510000000000005,42.325523,-71.07547,1748,2119.0,4.0,1.0,45.708276,65.6336283609
943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10264825.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,21.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.324196,-71.082436,863,2119.0,1.0,1.0,60.38695,43.055660204700004
944,0.0,0.285,36.39,4.507,0.0,0.5579999999999999,1.091,11293598.0,0.0,0.0,0.0,1.172,0.0,0.0,0.0,1.0,16.0,2.0,0.0,1.091,1.092,0.0,15.0,1.0,0.47600000000000003,0.0,0.0,0.0,2.908,0.0,0.42,0.013000000000000001,0.0,0.0,0.0,0.0,35.12,42.32302,-71.0919,1698,2119.0,4.0,1.0,130.0642,6.53523413822
945,0.0,0.157,43.96,4.383,0.0,0.021,9.038,16805057.0,0.0,0.0,0.0,0.0,0.0,0.079,1.614,2.0,15.0,0.0,0.0,9.038,3.141,0.213,15.0,1.0,0.9890000000000001,0.0,0.0,0.512,2.206,0.0,0.285,0.32899999999999996,0.0,0.0,0.0,0.0,26.56,42.32359,-71.08971,2305,2119.0,1.0,1.0,55.7418,25.1158017861
946,0.0,0.228,47.46,4.712,0.0,0.006,2.024,12123705.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,0.0,200.3,2.024,3.7880000000000003,0.08,6.0,1.0,3.892,0.0,0.0,0.0,3.1430000000000002,0.0,0.302,0.0,0.0,0.0,0.0,0.0,12.71,42.321037,-71.07898,1515,2119.0,1.0,1.0,70.60628,22.660873791999997
947,0.0,0.098,29.56,13.3,0.0,0.028999999999999998,0.0,19692062.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,27.0,0.0,0.0,0.0,0.0,0.529,13.0,38.0,5.074,0.0,0.0,0.0,1.043,0.068,0.295,0.0,0.0,0.0,0.0,0.0,0.122,42.329605,-71.07025,635,2119.0,1.0,1.0,55.7418,30.4977593117
948,0.0,0.0,0.396,0.418,0.0,0.159,0.573,4517718.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,1.0,94.3,0.573,2.108,0.0,13.0,0.0,1.45,0.0,0.0,0.0,0.0,0.0,0.165,0.0,0.0,0.0,0.0,0.0,11.04,42.312366,-71.09715,1818,2119.0,4.0,1.0,120.7739,19.4578464387
949,0.0,0.057,47.26,2.5580000000000003,0.0,0.353,2.174,13770480.0,0.0,0.0,0.8170000000000001,0.0,0.0,0.0,0.467,5.0,12.0,0.0,0.0,2.174,1.819,0.03,9.0,12.0,3.665,0.0,0.0,0.064,1.177,0.0,0.9790000000000001,0.0,0.0,0.0,0.0,0.0,6.4510000000000005,42.325523,-71.07547,2802,2119.0,2.0,1.0,81.75464000000001,26.909787628000004
950,0.0,0.0,0.321,4.04,0.0,0.001,0.614,12854318.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,14.0,1.0,0.0,0.614,0.304,0.155,14.0,1.0,0.527,0.0,0.001,0.0,0.457,0.0,0.203,0.0,0.0,0.0,0.0,0.0,5.9670000000000005,42.31935,-71.09180500000001,2802,2119.0,3.0,1.0,111.4836,20.6308371814
951,0.0,0.0,0.321,4.04,0.0,0.001,0.614,12854318.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,14.0,1.0,0.0,0.614,0.304,0.155,14.0,1.0,0.527,0.0,0.001,0.0,0.457,0.0,0.203,0.0,0.0,0.0,0.0,0.0,5.9670000000000005,42.31935,-71.09180500000001,2802,2119.0,3.0,1.0,111.4836,20.6308371814
952,0.0,0.19899999999999998,21.47,7.356,0.0,0.02,3.7689999999999997,24997660.0,0.0,0.0,0.0,0.0,0.0,0.0,1.915,3.0,21.0,3.0,64.3,3.7689999999999997,1.263,0.579,19.0,44.0,5.6579999999999995,0.0,0.0,0.052000000000000005,4.063,0.0,0.18899999999999997,0.0,0.0,0.0,0.0,0.0,21.05,42.32951,-71.09189599999999,2802,2119.0,4.0,1.0,92.90299999999999,34.4445281638
953,0.0,0.083,40.17,2.34,0.0,1.119,1.886,19145821.0,0.0,0.0,0.0,2.186,0.0,0.0,0.0,2.0,13.0,2.0,0.0,1.886,1.206,1.764,13.0,0.0,2.4419999999999997,0.0,0.0,1.5630000000000002,0.8290000000000001,0.0,1.361,0.28600000000000003,0.0,0.0,0.0,0.0,31.22,42.317554,-71.09692,1387,2119.0,1.0,1.0,58.528890000000004,24.7740901972
954,0.0,0.0,47.71,3.648,0.0,2.135,3.195,17477165.0,0.0,1.0,0.0,0.0,0.0,0.05,0.447,2.0,19.0,0.0,45.3,3.195,2.474,0.0,16.0,1.0,4.167,0.0,0.0,0.0,2.2569999999999997,0.0,0.036000000000000004,0.002,0.0,0.0,0.0,6.0,17.04,42.322359999999996,-71.08663,543,2119.0,4.0,1.0,120.7739,5.5889558919599995
955,0.0,0.005,19.99,2.658,0.0,0.021,4.434,8509523.0,0.0,0.0,0.264,0.0,0.0,0.095,0.026000000000000002,1.0,17.0,2.0,0.0,4.434,5.127999999999999,0.055,14.0,0.0,1.004,0.0,0.0,0.823,1.126,0.14800000000000002,0.132,0.20800000000000002,1.556,0.0,0.0,1.0,46.7,42.324946999999995,-71.09691,422,2119.0,2.0,2.0,133.129999,21.407646822
956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19059677.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,2.0,0.0,0.0,0.0,0.0,20.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.32464,-71.09045400000001,1718,2119.0,3.0,2.0,130.0642,19.2212768771
957,0.0,0.083,40.17,2.34,0.0,1.119,1.886,19145821.0,0.0,0.0,0.0,2.186,0.0,0.0,0.0,2.0,13.0,2.0,0.0,1.886,1.206,1.764,13.0,0.0,2.4419999999999997,0.0,0.0,1.5630000000000002,0.8290000000000001,0.0,1.361,0.28600000000000003,0.0,0.0,0.0,0.0,31.22,42.318638,-71.09585,1318,2119.0,4.0,2.0,153.28995,22.180188590300002
958,0.0,0.057,47.26,2.5580000000000003,0.0,0.353,2.174,13770480.0,0.0,0.0,0.8170000000000001,0.0,0.0,0.0,0.467,5.0,12.0,0.0,0.0,2.174,1.819,0.03,9.0,12.0,3.665,0.0,0.0,0.064,1.177,0.0,0.9790000000000001,0.0,0.0,0.0,0.0,0.0,6.4510000000000005,42.325523,-71.07547,1749,2119.0,3.0,2.0,53.233419,82.65484507020001
959,0.0,0.604,13.91,12.48,0.0,0.18,1.504,12135028.0,0.0,0.0,0.0,0.002,0.0,0.529,0.006999999999999999,2.0,19.0,2.0,0.0,1.504,9.168,0.0,17.0,51.0,1.8130000000000002,0.0,0.0,0.0,3.5780000000000003,0.0,0.264,0.001,0.0,0.0,0.0,0.0,19.81,42.33019,-71.08851,424,2119.0,4.0,2.5,185.80599999999998,22.6042216075
960,0.0,0.005,19.99,2.658,0.0,0.021,4.434,8509523.0,0.0,0.0,0.264,0.0,0.0,0.095,0.026000000000000002,1.0,17.0,2.0,0.0,4.434,5.127999999999999,0.055,14.0,0.0,1.004,0.0,0.0,0.823,1.126,0.14800000000000002,0.132,0.20800000000000002,1.556,0.0,0.0,1.0,46.7,42.32545,-71.096436,508,2119.0,1.0,1.0,65.0321,24.6032344027
961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10859100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.31504,-71.08123,1121,2119.0,4.0,1.0,113.620369,22.8832208774
962,0.0,0.213,34.89,8.036,0.0,0.556,1.4869999999999999,13976998.0,0.0,0.0,0.0,0.0,0.001,0.0,0.034,4.0,15.0,0.0,0.0,1.4869999999999999,3.608,0.071,9.0,1.0,5.303999999999999,0.0,0.002,0.067,4.235,0.5329999999999999,0.077,2.0069999999999997,0.004,0.0,0.0,8.0,15.73,42.319717,-71.07996,1588,2119.0,8.0,4.0,372.262321,21.490222213499997
963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12738555.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0,2.0,126.5,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,42.315468,-71.094444,2510,2119.0,2.0,2.0,111.11198799999998,18.8998508424
964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58819482.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,16.0,2.0,154.4,0.0,0.0,0.0,18.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.333145,-71.08283,2344,2119.0,3.0,1.0,102.1933,28.3286673392
965,0.0,0.0,0.396,0.418,0.0,0.159,0.573,4517718.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,1.0,94.3,0.573,2.108,0.0,13.0,0.0,1.45,0.0,0.0,0.0,0.0,0.0,0.165,0.0,0.0,0.0,0.0,0.0,11.04,42.312496,-71.09651,2802,2119.0,4.0,1.5,130.0642,22.296681177399996
966,0.0,0.083,40.17,2.34,0.0,1.119,1.886,19145821.0,0.0,0.0,0.0,2.186,0.0,0.0,0.0,2.0,13.0,2.0,0.0,1.886,1.206,1.764,13.0,0.0,2.4419999999999997,0.0,0.0,1.5630000000000002,0.8290000000000001,0.0,1.361,0.28600000000000003,0.0,0.0,0.0,0.0,31.22,42.318638,-71.09585,1322,2119.0,4.0,2.0,134.70935,20.7854911333
967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15806045.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,18.0,3.0,80.4,0.0,0.0,0.0,17.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,42.326263,-71.09483,1404,2119.0,3.0,1.0,120.7739,23.1838170333
968,0.0,0.0,0.321,4.04,0.0,0.001,0.614,12854318.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,14.0,1.0,0.0,0.614,0.304,0.155,14.0,1.0,0.527,0.0,0.001,0.0,0.457,0.0,0.203,0.0,0.0,0.0,0.0,0.0,5.9670000000000005,42.320423,-71.092384,111,2119.0,4.0,1.0,130.0642,26.909787628000004
969,0.0,0.083,40.17,2.34,0.0,1.119,1.886,19145821.0,0.0,0.0,0.0,2.186,0.0,0.0,0.0,2.0,13.0,2.0,0.0,1.886,1.206,1.764,13.0,0.0,2.4419999999999997,0.0,0.0,1.5630000000000002,0.8290000000000001,0.0,1.361,0.28600000000000003,0.0,0.0,0.0,0.0,31.22,42.31816,-71.09618,1325,2119.0,2.0,1.0,74.3224,28.2552770094
970,0.0,0.0,0.396,0.418,0.0,0.159,0.573,4517718.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,1.0,94.3,0.573,2.108,0.0,13.0,0.0,1.45,0.0,0.0,0.0,0.0,0.0,0.165,0.0,0.0,0.0,0.0,0.0,11.04,42.312366,-71.09715,2802,2119.0,4.0,1.0,120.7739,23.1838170333
971,0.0,0.064,65.1,5.702999999999999,0.0,2.072,2.322,296478672.0,0.0,1.0,0.0,0.262,0.002,0.0,0.0,21.0,29.0,11.0,1827.4,2.322,0.0,0.716,46.0,23.0,2.552,0.0,0.0,0.008,4.369,0.0,0.385,0.0,0.0,0.253,0.0,2.0,6.687,42.357964,-71.05945,2761,2119.0,1.0,1.0,78.96755,22.161001576
972,0.0,0.005,19.99,2.658,0.0,0.021,4.434,8509523.0,0.0,0.0,0.264,0.0,0.0,0.095,0.026000000000000002,1.0,17.0,2.0,0.0,4.434,5.127999999999999,0.055,14.0,0.0,1.004,0.0,0.0,0.823,1.126,0.14800000000000002,0.132,0.20800000000000002,1.556,0.0,0.0,1.0,46.7,42.325092,-71.09650400000001,2802,2119.0,2.0,1.0,99.40621,22.131414123899997
973,0.0,0.057,47.26,2.5580000000000003,0.0,0.353,2.174,13770480.0,0.0,0.0,0.8170000000000001,0.0,0.0,0.0,0.467,5.0,12.0,0.0,0.0,2.174,1.819,0.03,9.0,12.0,3.665,0.0,0.0,0.064,1.177,0.0,0.9790000000000001,0.0,0.0,0.0,0.0,0.0,6.4510000000000005,42.325523,-71.07547,2802,2119.0,2.0,1.0,50.16762,47.8396224497
974,0.0,0.057,47.26,2.5580000000000003,0.0,0.353,2.174,13770480.0,0.0,0.0,0.8170000000000001,0.0,0.0,0.0,0.467,5.0,12.0,0.0,0.0,2.174,1.819,0.03,9.0,12.0,3.665,0.0,0.0,0.064,1.177,0.0,0.9790000000000001,0.0,0.0,0.0,0.0,0.0,6.4510000000000005,42.323875,-71.07621999999999,1803,2119.0,3.0,1.0,56.206315000000004,32.0248712267
975,0.0,0.604,13.91,12.48,0.0,0.18,1.504,12135028.0,0.0,0.0,0.0,0.002,0.0,0.529,0.006999999999999999,2.0,19.0,2.0,0.0,1.504,9.168,0.0,17.0,51.0,1.8130000000000002,0.0,0.0,0.0,3.5780000000000003,0.0,0.264,0.001,0.0,0.0,0.0,0.0,19.81,42.329514,-71.088234,1623,2119.0,2.0,1.5,111.4836,16.145872576800002
976,0.0,0.213,34.89,8.036,0.0,0.556,1.4869999999999999,13976998.0,0.0,0.0,0.0,0.0,0.001,0.0,0.034,4.0,15.0,0.0,0.0,1.4869999999999999,3.608,0.071,9.0,1.0,5.303999999999999,0.0,0.002,0.067,4.235,0.5329999999999999,0.077,2.0069999999999997,0.004,0.0,0.0,8.0,15.73,42.319359999999996,-71.08096,1358,2119.0,4.0,1.0,111.4836,19.7338442605
977,0.0,0.213,34.89,8.036,0.0,0.556,1.4869999999999999,13976998.0,0.0,0.0,0.0,0.0,0.001,0.0,0.034,4.0,15.0,0.0,0.0,1.4869999999999999,3.608,0.071,9.0,1.0,5.303999999999999,0.0,0.002,0.067,4.235,0.5329999999999999,0.077,2.0069999999999997,0.004,0.0,0.0,8.0,15.73,42.319412,-71.0793,2802,2119.0,1.0,1.0,117.33648899999999,14.0621218008
978,0.0,0.604,13.91,12.48,0.0,0.18,1.504,12135028.0,0.0,0.0,0.0,0.002,0.0,0.529,0.006999999999999999,2.0,19.0,2.0,0.0,1.504,9.168,0.0,17.0,51.0,1.8130000000000002,0.0,0.0,0.0,3.5780000000000003,0.0,0.264,0.001,0.0,0.0,0.0,0.0,19.81,42.329514,-71.088234,1623,2119.0,2.0,1.5,111.4836,16.145872576800002
979,0.0,0.13,15.27,6.221,0.0,1.5419999999999998,10.08,25811490.0,0.0,1.0,0.0,0.0,0.0,0.386,1.626,11.0,10.0,2.0,245.7,10.08,2.28,0.0,14.0,0.0,1.0190000000000001,0.0,0.0,0.23800000000000002,2.501,0.0,0.902,0.025,0.163,0.0,0.0,0.0,39.45,42.312897,-71.097374,2802,2119.0,2.0,1.0,92.90299999999999,24.757004617699998
980,0.0,0.0,57.69,3.4210000000000003,0.0,1.695,1.625,35296498.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,3.0,55.0,2.0,0.0,1.625,0.439,0.002,22.0,39.0,3.498,0.0,0.0,0.0,1.412,0.061,0.228,0.44799999999999995,0.0,0.0,0.0,0.0,15.98,42.331314,-71.09833499999999,2630,2120.0,6.0,4.0,278.709,23.680613112600003
981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13076400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,50.0,3.0,0.0,0.0,0.0,0.0,19.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.326984,-71.1009,706,2120.0,4.0,2.0,120.7739,33.119738619
982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59943181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,16.0,2.0,155.1,0.0,0.0,0.0,22.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,42.336665999999994,-71.08428,2722,2120.0,4.0,2.0,130.0642,39.9802559044
983,0.0,0.0,51.39,4.3260000000000005,0.0,0.435,3.785,35653740.0,0.0,0.0,0.0,0.0,0.0,0.268,0.0,7.0,52.0,2.0,0.0,3.785,2.838,0.057,18.0,28.0,0.7559999999999999,0.0,0.0,0.008,2.8760000000000003,0.0,0.135,0.0,0.0,0.0,0.0,0.0,22.33,42.329258,-71.10141999999999,852,2120.0,2.0,1.0,69.67725,27.1968253627
984,0.0,0.0,51.39,4.3260000000000005,0.0,0.435,3.785,35653740.0,0.0,0.0,0.0,0.0,0.0,0.268,0.0,7.0,52.0,2.0,0.0,3.785,2.838,0.057,18.0,28.0,0.7559999999999999,0.0,0.0,0.008,2.8760000000000003,0.0,0.135,0.0,0.0,0.0,0.0,0.0,22.33,42.330566,-71.10136,1553,2120.0,4.0,1.0,102.1933,43.055660204700004
985,0.0,0.154,64.64,2.1919999999999997,0.0,1.371,8.027999999999999,29505053.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,52.0,2.0,82.3,8.027999999999999,0.149,0.0,20.0,28.0,2.3280000000000003,0.0,0.0,0.055999999999999994,0.243,0.0,0.573,0.0,0.0,0.115,0.0,0.0,15.25,42.330723,-71.103195,2780,2120.0,4.0,2.0,116.12875,40.9028771945
986,0.0,0.071,75.08,3.14,0.0,0.799,3.275,51716094.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,53.0,2.0,0.0,3.275,0.149,0.10400000000000001,19.0,28.0,1.945,0.0,0.0,0.013999999999999999,0.38,0.0,0.14800000000000002,0.0,0.0,0.0,0.0,0.0,5.519,42.331352,-71.10387,2158,2120.0,5.0,2.0,438.50215999999995,11.972575004000001
987,0.0,0.226,18.26,10.0,0.0,0.08900000000000001,2.633,16038800.0,0.0,0.0,0.0,0.0,0.0,0.031,0.193,5.0,49.0,2.0,50.5,2.633,5.996,0.0,17.0,24.0,2.773,0.0,0.003,0.18,4.047,0.0,0.24100000000000002,0.0,0.0,0.0,0.0,0.0,24.14,42.327490000000004,-71.09996,2535,2120.0,2.0,1.0,64.846294,40.0948125116
988,0.0,0.218,63.58,1.4780000000000002,0.0,1.535,1.9909999999999999,38480972.0,0.0,0.0,0.0,0.0,0.0,0.0,1.93,3.0,52.0,0.0,96.1,1.9909999999999999,5.2829999999999995,0.0,22.0,26.0,0.892,0.0,0.166,0.053,1.075,0.0,0.581,0.045,0.0,0.0,0.0,0.0,13.69,42.331593,-71.10983,1813,2120.0,4.0,1.0,111.4836,29.6007663908
989,0.0,0.154,64.64,2.1919999999999997,0.0,1.371,8.027999999999999,29505053.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,52.0,2.0,82.3,8.027999999999999,0.149,0.0,20.0,28.0,2.3280000000000003,0.0,0.0,0.055999999999999994,0.243,0.0,0.573,0.0,0.0,0.115,0.0,0.0,15.25,42.332664,-71.10094000000001,584,2120.0,5.0,1.0,139.3545,33.368136658699996
990,0.0,0.0,57.69,3.4210000000000003,0.0,1.695,1.625,35296498.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,3.0,55.0,2.0,0.0,1.625,0.439,0.002,22.0,39.0,3.498,0.0,0.0,0.0,1.412,0.061,0.228,0.44799999999999995,0.0,0.0,0.0,0.0,15.98,42.3317,-71.09829,509,2120.0,5.0,2.0,196.211136,24.7182708325
991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67628774.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,53.0,1.0,68.6,0.0,0.0,0.0,19.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,42.333977000000004,-71.10291,103,2120.0,4.0,2.0,100.242337,44.891211983599995
992,0.0,0.218,63.58,1.4780000000000002,0.0,1.535,1.9909999999999999,38480972.0,0.0,0.0,0.0,0.0,0.0,0.0,1.93,3.0,52.0,0.0,96.1,1.9909999999999999,5.2829999999999995,0.0,22.0,26.0,0.892,0.0,0.166,0.053,1.075,0.0,0.581,0.045,0.0,0.0,0.0,0.0,13.69,42.33232,-71.10985,824,2120.0,6.0,2.0,185.80599999999998,33.9063324112
993,0.0,0.071,75.08,3.14,0.0,0.799,3.275,51716094.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,53.0,2.0,0.0,3.275,0.149,0.10400000000000001,19.0,28.0,1.945,0.0,0.0,0.013999999999999999,0.38,0.0,0.14800000000000002,0.0,0.0,0.0,0.0,0.0,5.519,42.331264000000004,-71.10365999999999,2685,2120.0,5.0,1.0,185.80599999999998,24.757004617699998
994,0.0,0.0,51.39,4.3260000000000005,0.0,0.435,3.785,35653740.0,0.0,0.0,0.0,0.0,0.0,0.268,0.0,7.0,52.0,2.0,0.0,3.785,2.838,0.057,18.0,28.0,0.7559999999999999,0.0,0.0,0.008,2.8760000000000003,0.0,0.135,0.0,0.0,0.0,0.0,0.0,22.33,42.329258,-71.10141999999999,851,2120.0,2.0,1.0,69.67725,27.1968253627
995,0.0,0.0,57.69,3.4210000000000003,0.0,1.695,1.625,35296498.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,3.0,55.0,2.0,0.0,1.625,0.439,0.002,22.0,39.0,3.498,0.0,0.0,0.0,1.412,0.061,0.228,0.44799999999999995,0.0,0.0,0.0,0.0,15.98,42.331314,-71.09833499999999,2631,2120.0,6.0,4.0,233.18652999999998,28.3035216485
996,0.0,0.044000000000000004,25.44,5.098,0.0,1.9569999999999999,2.17,19438792.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,4.0,55.0,3.0,62.5,2.17,1.892,0.0,21.0,63.0,5.419,0.0,0.125,0.174,4.76,0.242,0.10800000000000001,1.571,0.0,0.0,0.0,1.0,15.18,42.331115999999994,-71.09766,2365,2120.0,4.0,2.0,102.1933,45.012735668599994
997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59943181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,16.0,2.0,155.1,0.0,0.0,0.0,22.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,42.336665999999994,-71.08428,2721,2120.0,4.0,2.0,167.2254,31.0957545923
